 1433292300 0 0
 1433292600 0 0
 1433292900 0 0
 1433293200 0 0
 1433293500 0 0
 1433293800 0 0
 1433294100 0 0
 1433294400 0 0
 1433294700 0 0
 1433295000 0 0
 1433295300 0 0
 1433295600 0 0
 1433295900 0 0
 1433296200 0 0
 1433296500 0 0
 1433296800 0 0
 1433297100 0 0
 1433297400 0 0
 1433297700 0 0
 1433298000 0 0
 1433298300 0 0
 1433298600 0 0
 1433298900 0 0
 1433299200 0 0
 1433299500 0 0
 1433299800 0 0
 1433300100 0 0
 1433300400 0 0
 1433300700 0 0
 1433301000 0 0
 1433301300 0 0
 1433301600 0 0
 1433301900 0 0
 1433302200 0.114 0.114
 1433302500 1.23 1.23
 1433302800 2.73 2.73
 1433303100 4.5659999999999998 4.5659999999999998
 1433303400 6.6959999999999997 6.6959999999999997
 1433303700 9.0719999999999992 9.0719999999999992
 1433304000 16.577999999999999 16.536000000000001
 1433304300 30.263999999999999 30.132000000000001
 1433304600 48.143999999999998 47.868000000000002
 1433304900 64.019999999999996 53.759999999999998
 1433305200 78.269999999999996 48.491999999999997
 1433305500 93.894000000000005 39.473999999999997
 1433305800 107.262 37.746000000000002
 1433306100 118.70999999999999 40.554000000000002
 1433306400 130.26599999999999 43.451999999999998
 1433306700 142.02000000000001 46.421999999999997
 1433307000 153.92400000000001 49.524000000000001
 1433307300 165.708 52.716000000000001
 1433307600 177.43199999999999 55.902000000000001
 1433307900 190.506 57.869999999999997
 1433308200 204.108 59.316000000000003
 1433308500 210.45599999999999 68.153999999999996
 1433308800 211.12799999999999 96.870000000000005
 1433309100 210.50399999999999 113.322
 1433309400 218.66399999999999 119.80200000000001
 1433309700 232.59 125.886
 1433310000 246.92400000000001 132.16200000000001
 1433310300 255.51599999999999 137.988
 1433310600 259.74000000000001 141.672
 1433310900 262.92599999999999 142.53
 1433311200 277.38 151.416
 1433311500 298.57799999999997 161.34
 1433311800 320.65199999999999 166.476
 1433312100 337.63799999999998 171.102
 1433312400 350.42399999999998 176.64599999999999
 1433312700 363.25200000000001 181.69800000000001
 1433313000 376.23000000000002 186.96600000000001
 1433313300 389.19600000000003 192.16200000000001
 1433313600 402.06 196.97399999999999
 1433313900 414.99599999999998 201.75
 1433314200 427.86599999999999 206.47800000000001
 1433314500 440.73599999999999 211.04400000000001
 1433314800 464.17200000000003 202.97999999999999
 1433315100 494.62200000000001 153.30600000000001
 1433315400 526.81200000000001 100.452
 1433315700 547.37400000000002 83.268000000000001
 1433316000 560.178 84.096000000000004
 1433316300 572.83799999999997 84.894000000000005
 1433316600 585.39599999999996 85.596000000000004
 1433316900 597.89400000000001 86.525999999999996
 1433317200 610.31399999999996 87.462000000000003
 1433317500 622.67999999999995 88.331999999999994
 1433317800 634.452 89.430000000000007
 1433318100 646.428 90.605999999999995
 1433318400 657.66600000000005 91.512
 1433318700 669.12599999999998 92.897999999999996
 1433319000 680.08799999999997 94.481999999999999
 1433319300 691.23599999999999 95.646000000000001
 1433319600 701.70000000000005 97.488
 1433319900 712.03200000000004 99.263999999999996
 1433320200 722.02800000000002 100.614
 1433320500 731.80200000000002 102.432
 1433320800 741.87 103.8
 1433321100 751.13400000000001 105.53400000000001
 1433321400 760.20600000000002 106.494
 1433321700 768.49199999999996 107.45999999999999
 1433322000 777.096 108.94199999999999
 1433322300 785.53200000000004 110.02800000000001
 1433322600 793.84799999999996 111.126
 1433322900 801.85799999999995 112.248
 1433323200 809.59199999999998 113.77800000000001
 1433323500 816.46799999999996 114.864
 1433323800 823.83600000000001 115.8
 1433324100 831.12 116.628
 1433324400 837.37800000000004 117.414
 1433324700 844.32000000000005 118.056
 1433325000 850.13400000000001 118.66200000000001
 1433325300 856.69200000000001 119.232
 1433325600 862.17600000000004 119.79600000000001
 1433325900 867.31200000000001 120.348
 1433326200 873.13800000000003 120.72
 1433326500 877.77599999999995 121.05
 1433326800 882.96600000000001 121.35599999999999
 1433327100 886.94399999999996 121.70399999999999
 1433327400 890.71799999999996 122.05200000000001
 1433327700 894.16800000000001 122.38200000000001
 1433328000 897.29399999999998 122.694
 1433328300 900.83399999999995 122.40600000000001
 1433328600 903.12 122.736
 1433328900 905.25 122.904
 1433329200 906.774 123.23999999999999
 1433329500 908.10599999999999 122.81999999999999
 1433329800 908.95799999999997 123.126
 1433330100 909.48000000000002 123.414
 1433330400 909.52800000000002 123.12
 1433330700 909.24000000000001 123.474
 1433331000 908.47799999999995 123.252
 1433331300 906.55200000000002 123.672
 1433331600 904.98000000000002 123.53400000000001
 1433331900 903.072 124.026
 1433332200 900.82799999999997 123.87
 1433332500 897.34199999999998 124.34399999999999
 1433332800 894.40200000000004 124.134
 1433333100 891.19200000000001 124.458
 1433333400 886.69200000000001 124.212
 1433333700 882.73199999999997 124.56
 1433334000 878.50800000000004 124.392
 1433334300 873.13800000000003 124.23
 1433334600 868.32000000000005 124.63200000000001
 1433334900 862.37400000000002 124.422
 1433335200 857.01599999999996 124.194
 1433335500 850.51800000000003 124.482
 1433335800 843.99000000000001 124.188
 1433336100 838.01999999999998 123.87
 1433336400 831.03599999999994 123.53400000000001
 1433336700 823.95600000000002 123.21599999999999
 1433337000 817.31399999999996 122.88
 1433337300 809.79600000000005 122.38800000000001
 1433337600 802.18200000000002 121.65000000000001
 1433337900 794.30399999999997 120.87
 1433338200 786.10199999999998 120.06
 1433338500 777.72000000000003 119.19
 1433338800 769.15200000000004 118.27200000000001
 1433339100 760.33199999999999 117.354
 1433339400 751.476 116.55
 1433339700 741.79200000000003 115.8
 1433340000 732.36000000000001 114.486
 1433340300 722.78399999999999 113.39400000000001
